uf,nome,municipio
RS,Caverá,Rosário do Sul
RS,Cazuza Ferreira,São Francisco de Paula
RS,Centro Linha Brasil,Venâncio Aires
RS,Cerrito Alegre,Pelotas
RS,Cerrito do Ouro,São Sepé
RS,Cerro Alto,Tuparendi
RS,Cerro Azul,São José do Ouro
RS,Cerro Chato,Herval
RS,Cerro Claro,São Pedro do Sul
RS,Cerro Partido,Encruzilhada do Sul
RS,Cerro Preto,Tunas
RS,Cerro do Baú,Pedras Altas
RS,Cerro do Martins,Caçapava do Sul
RS,Cerro do Ouro,São Gabriel
RS,Cerro do Roque,Butiá
RS,Chapada,Jaquirana
RS,Chicolomã,Santo Antônio da Patrulha
RS,Chorão,Ijuí
RS,Cinco da Boa Vista,Carlos Barbosa
RS,Cinquentenário,Tuparendi
RS,Clara,Mata
RS,Clemente Argolo,Lagoa Vermelha
RS,Coimbra,São Miguel das Missões
RS,Colombo,Guaporé
RS,Coloninha,Arroio do Tigre
RS,Colônia Medeiros,Independência
RS,Colônia Municipal,Santo Ângelo
RS,Colônia Nova,Aceguá
RS,Colônia São João,Cruz Alta
RS,Colônia das Almas,Catuípe
RS,Comandaí,Santo Ângelo
RS,Consolata,Três de Maio
RS,Constantino,Progresso
RS,Cordeiro,Cristal
RS,Cordilheira,Cachoeira do Sul
RS,Coronel Finzito,Erval Seco
RS,Coronel Prestes,Encruzilhada do Sul
RS,Coronel Teixeira,Marcelino Ramos
RS,Costa da Cadeia,Triunfo
RS,Costa da Serra,Montenegro
RS,Costa do Sol,Cidreira
RS,Costão,Estrela
RS,Costão,Morrinhos do Sul
RS,Coxilha Grande,Vacaria
RS,Coxilha Seca,Três Arroios
RS,Coxilha do Lageado,Herval
RS,Coxilhão,Faxinalzinho
RS,Cristo Rei,Santo Ângelo
RS,Criúva,Caxias do Sul
RS,Cruzaltinha,Ciríaco
RS,Curral Alto,Santa Vitória do Palmar
RS,Curumim,Capão da Canoa
RS,Cândido Freire,Giruá
RS,Daltro Filho,Tenente Portela
RS,Delfina,Estrela
RS,Deodoro,Venâncio Aires
RS,Depósito,Espumoso
RS,Despraiado,Tunas
RS,Dona Otília,Roque Gonzales
RS,Dos Boêmios,Nova Petrópolis
RS,Douradilho,Barra do Ribeiro
RS,Dourado,Aratiba
RS,Doutor Edgardo Pereira Velho,Mostardas
RS,Eletra,São Francisco de Paula
RS,Encruzilhada,Maçambará
RS,Encruzilhada Bela Vista,Rio dos Índios
RS,Encruzilhada São Sebastião,Muitos Capões
RS,Engenheiro Luiz Englert,Sertão
RS,Engenho Grande,Água Santa
RS,Entrepelado,Taquara
RS,Enxovia,Monte Alegre dos Campos
RS,Ernesto Alves,Santiago
RS,Esperança,Maratá
RS,Esperança,São Lourenço do Sul
RS,Espigão,Viamão
RS,Espigão Alto,Barracão
RS,Espinilho,Sant'Ana do Livramento
RS,Espinilho Grande,Tupanciretã
RS,Espírito Santo,Alegria
RS,Esquina Araújo,Independência
RS,Esquina Bom Sucesso,Catuípe
RS,Esquina Brasil Neves,Catuípe
RS,Esquina Gaúcha,Crissiumal
RS,Esquina Heidmann,Ijuí
RS,Esquina Ipiranga,Senador Salgado Filho
RS,Esquina Piratini,Bossoroca
RS,Estreito,São José do Norte
RS,Estrela,Vacaria
RS,Estância Grande,Alvorada
RS,Estância Nova,Venâncio Aires
RS,Estância Velha,Tramandaí
RS,Evangelista,Casca
RS,Evaristo,Santo Antônio da Patrulha
RS,Faria Lemos,Bento Gonçalves
RS,Farinhas,Alpestre
RS,Faxinal,Boa Vista do Cadeado
RS,Faxinal,São Lourenço do Sul
RS,Faxinal,Victor Graeff
RS,Faxinal Grande,Faxinalzinho
RS,Faxinal Preto,São José dos Ausentes
RS,Fazenda Colorado,Fortaleza dos Valos
RS,Fazenda Fialho,São Valentim do Sul
RS,Fazenda Fialho,Taquara
RS,Fazenda Laranjeiras,Muitos Capões
RS,Fazenda Souza,Caxias do Sul
RS,Fazenda São José,Paverama
RS,Ferreira,Cachoeira do Sul
RS,Figueira,Pirapó
RS,Floresta,Ijuí
RS,Floresta,Selbach
RS,Floresta,Três Passos
RS,Florida,Santiago
RS,Formigueiro,Boa Vista do Cadeado
RS,Forninho,Caçapava do Sul
RS,Forqueta,Arroio do Meio
RS,Forqueta Baixa,Vale Real
RS,Fortaleza,Erval Seco
RS,Fortaleza,Montenegro
RS,Francesa Alta,Barão
RS,Francesa Baixa,Barão
RS,Francisco Borges,Barra do Quaraí
RS,Frei Sebastião,Palmares do Sul
RS,General Cadorna,Nova Alvorada
RS,General Neto,Barão
RS,Giruazinho,Senador Salgado Filho
RS,Glória,Estrela
RS,Glória,Torres
RS,Goio-Êm,Erval Grande
RS,Gramado São Pedro,Fontoura Xavier
RS,Gramal,São Jerônimo
RS,Granja Getúlio Vargas,Palmares do Sul
RS,Guará,Xangri-lá
RS,Guassupi,São Pedro do Sul
RS,Guterrez,Barra do Quaraí
RS,Harmonia,São Lourenço do Sul
RS,Hidráulica,Capão do Leão
RS,Ibaré,Lavras do Sul
RS,Ibicuí,Itaqui
RS,Ibicuí,Sant'Ana do Livramento
RS,Igrejinha,Coqueiros do Sul
RS,Igrejinha,Rolador
RS,Ijucapirama,Jaguari
RS,Ilha dos Marinheiros,Rio Grande
RS,Ipiranga,Gravataí
RS,Ipuaçu,Caiçara
RS,Iruí,Rio Pardo
RS,Ismael,Esperança do Sul
RS,Itacolomi,Gravataí
RS,Itaimbezinho,Bom Jesus
RS,Itapuca,Anta Gorda
RS,Itapuã,Viamão
RS,Itaí,Ijuí
RS,Itaíba,Santa Bárbara do Sul
RS,Itaó,Itaqui
RS,Itaúba,Estrela Velha
RS,Ivaí,Bossoroca
RS,Jaguaretê,Erechim
RS,Jaguarão Chico,Herval
RS,Jaguarão Grande,Candiota
RS,Jansen,Farroupilha
RS,Jardim Alegre,São José do Ouro
RS,Jazidas,São Sepé
RS,Joca Tavares,Bagé
RS,José Otávio,Bagé
RS,João Arregui,Uruguaiana
RS,João Rodrigues,Rio Pardo
RS,Juá,São Francisco de Paula
RS,Júlio Borges,Salto do Jacuí
RS,Lageado Bonito,Cotiporã
RS,Lajeado Bonito,Seberi
RS,Lajeado Bonito,Tiradentes do Sul
RS,Lajeado Cerne,Santo Ângelo
RS,Lajeado Grande,Crissiumal
RS,Lajeado Grande,São Francisco de Paula
RS,Lajeado Micuim,Santo Ângelo
RS,Lara,Esperança do Sul
RS,Laranjeira,Marau
RS,Laranjeira,Vicente Dutra
RS,Leonel Rocha,Sagrada Família
RS,Linha 21 de Abril,Antônio Prado
RS,Linha 6 Norte,Ijuí
RS,Linha 8,Coronel Barros
RS,Linha Bonita,Alto Alegre
RS,Linha Bonita,Toropi
RS,Linha Brasil,Candelária
RS,Linha Comprida,Salvador do Sul
RS,Linha Ferrari,Campos Borges
RS,Linha Glória,Lagoa dos Três Cantos
RS,Linha Harmonia,Guarani das Missões
RS,Linha Ocidental,Arroio do Tigre
RS,Linha Pinheiro Machado,Brochier
RS,Linha Porto Alegre,Guarani das Missões
RS,Linha Silveira,Fontoura Xavier
RS,Linha São João,Salvador do Sul
RS,Linha Vitória,Almirante Tamandaré do Sul
RS,Linha do Rio,Candelária
RS,Loreto,São Vicente do Sul
RS,Macega,Maratá
RS,Magistério,Balneário Pinhal
RS,Manchinha,Três de Maio
RS,Mangueiras,Rosário do Sul
RS,Maracanã,Glorinha
RS,Marcorama,Garibaldi
RS,Maria Santa,Encruzilhada do Sul
RS,Mariante,Venâncio Aires
RS,Marmeleiro,São José do Ouro
RS,Matarazzo,Pedro Osório
RS,Mato Grande,Giruá
RS,Mato Grande,São Miguel das Missões
RS,Mato Perso,Flores da Cunha
RS,Mauá,Arroio Grande
RS,Mauá,Ijuí
RS,Medianeira,Ajuricaba
RS,Mingote,Herval
RS,Minuano,Aceguá
RS,Miraguaia,Santo Antônio da Patrulha
RS,Mirim,Santa Vitória do Palmar
RS,Mirim,Severiano de Almeida
RS,Monte Alverne,Santa Cruz do Sul
RS,Monte Belo,Sede Nova
RS,Monte Bonito,Pelotas
RS,Monte Castelo,Pantano Grande
RS,Montes Carpatos,Santo Antônio do Palma
RS,Morrinhos,São Jerônimo
RS,Morro Alto,Maquiné
RS,Morro Azul,Três Cachoeiras
RS,Morro Gaúcho,Vale Real
RS,Morro Grande,Muitos Capões
RS,Morro de Dentro,Morrinhos do Sul
RS,Morro do Forno,Morrinhos do Sul
RS,Morro dos Leffas,Dom Pedro de Alcântara
RS,Morungava,Gravataí
RS,Mundo Novo,Campos Borges
RS,Murta,Passa Sete
RS,Nhú-Porã,São Borja
RS,Nossa Senhora Aparecida,Tunas
RS,Nossa Senhora da Saúde,Ibiraiaras
RS,Nossa Senhora de Fátima,Lagoa Vermelha
RS,Nossa Senhora de Fátima,Santo Augusto
RS,Nossa Senhora dos Navegantes,Faxinalzinho
RS,Nova Milano,Farroupilha
RS,Nova Sardenha,Farroupilha
RS,Nova Tramandaí,Tramandaí
RS,Novo Paraíso,Estrela
RS,Novo Planalto,Tiradentes do Sul
RS,Novo Sarandi,Sarandi
RS,Oliva,Caxias do Sul
RS,Osvaldo Cruz,Frederico Westphalen
RS,Osvaldo Kroeff,Cambará do Sul
RS,Otávio Rocha,Flores da Cunha
RS,Pacheca,Camaquã
RS,Padilha,Taquara
RS,Padre Gonzales,Três Passos
RS,Pains,Santa Maria
RS,Palanque,Venâncio Aires
RS,Palma,Santa Maria
RS,Palmas,Arroio do Meio
RS,Palmas,Bagé
RS,Pampeiro,Sant'Ana do Livramento
RS,Paquete,Capela de Santana
RS,Paraíso,Camargo
RS,Pareci Velho,Capela de Santana
RS,Parque Eldorado,Eldorado do Sul
RS,Passinhos,Osório
RS,Passo Burmann,Catuípe
RS,Passo Novo,Alegrete
RS,Passo Raso,Triunfo
RS,Passo Real,Salto do Jacuí
RS,Passo Real de Candiota,Candiota
RS,Passo Taquara,Capela de Santana
RS,Passo da Areia,Rio Pardo
RS,Passo da Areia,Viamão
RS,Passo da Cruz,Barra do Quaraí
RS,Passo das Pedras,Capão do Leão
RS,Passo do Adão,Rio Pardo
RS,Passo do Carro,Monte Alegre dos Campos
RS,Passo do Faxinal,Rolador
RS,Passo do Goulart,Maçambará
RS,Passo do Mendonça,Cristal
RS,Passo do Quaresma,Rolador
RS,Passo do Sabão,Viamão
RS,Passo do Verde,Santa Maria
RS,Pavão,Capão do Leão
RS,Pedras Brancas,São Marcos
RS,Pedregal,Tunas
RS,Pedreiras,Arroio Grande
RS,Pedro Gárcia,Braga
RS,Pedro Paiva,Santo Augusto
RS,Pega Fogo,Taquara
RS,Pesqueiro,Montenegro
RS,Pinhal,Bom Retiro do Sul
RS,Pinhal,Soledade
RS,Pinhal Alto,Nova Petrópolis
RS,Pinhal Queimado,Arvorezinha
RS,Pinhalzinho,Erval Grande
RS,Pinhalzinho,Liberato Salzano
RS,Pinhalzinho,Marcelino Ramos
RS,Pinheirinhos,Santo Antônio da Patrulha
RS,Pinheiro,Candelária
RS,Pinheiro Machado,São Paulo das Missões
RS,Pinheiro Marcado,Carazinho
RS,Pintado,Itaqui
RS,Pio X,Aratiba
RS,Pirajú,Manoel Viana
RS,Piraí,Bagé
RS,Pitanga,Doutor Maurício Cardoso
RS,Pitingal,Passa Sete
RS,Planalto,Crissiumal
RS,Plano Alto,Uruguaiana
RS,Pompeu Machado,Encruzilhada do Sul
RS,Ponte Queimada,Boa Vista do Cadeado
RS,Pontes Filho,Teutônia
RS,Pontão Santo Antônio,Catuípe
RS,Porto Batista,Triunfo
RS,Porto Colônia,Dom Pedro de Alcântara
RS,Porto Soberbo,Tiradentes do Sul
RS,Posse dos Linhares,Rio dos Índios
RS,Povo Novo,Rio Grande
RS,Povoado Tozzo,Itatiba do Sul
RS,Poço Fundo,Parobé
RS,Prado Novo,São Lourenço do Sul
RS,Pranchada,Doutor Maurício Cardoso
RS,Pratos,Novo Machado
RS,Progresso,Três Palmeiras
RS,Progresso,Três de Maio
RS,Pulador,Passo Fundo
RS,Pulador,União da Serra
RS,Quaraim,Três de Maio
RS,Quarto Distrito,Canguçu
RS,Quarto Distrito,Piratini
RS,Quebrado,Palmeira das Missões
RS,Quilombo,Pelotas
RS,Quinta,Rio Grande
RS,Quinto Distrito,Canguçu
RS,Quinto Distrito,Piratini
RS,Quintão,Palmares do Sul
RS,Quinze de Novembro,Giruá
RS,Quitéria,São Jerônimo
RS,Rainha do Mar,Xangri-lá
RS,Ranchinho,Monte Alegre dos Campos
RS,Rancho Velho,Capivari do Sul
RS,Recanto Maestro,São João do Polêsine
RS,Refugiado,Vacaria
RS,Ressaca Buriti,Santo Ângelo
RS,Restinga Seca,Santo Ângelo
RS,Rincão Comprido,Porto Xavier
RS,Rincão Comprido,Tunas
RS,Rincão Doce,Santo Antônio do Planalto
RS,Rincão Maciel,Giruá
RS,Rincão Vermelho,Roque Gonzales
RS,Rincão da Cruz,Pelotas
RS,Rincão da Estrela,Estrela Velha
RS,Rincão de São Pedro,São Luiz Gonzaga
RS,Rincão del Rei,Rio Pardo
RS,Rincão do Appel,Pinhal Grande
RS,Rincão do Cristóvão Pereira,Mostardas
RS,Rincão do Ivaí,Salto do Jacuí
RS,Rincão do Segredo,Almirante Tamandaré do Sul
RS,Rincão do Tigre,Boa Vista do Cadeado
RS,Rincão dos Kroeff,São Francisco de Paula
RS,Rincão dos Mellos,Giruá
RS,Rincão dos Mendes,Santo Ângelo
RS,Rincão dos Meotti,Santo Ângelo
RS,Rincão dos Moraes,São Miguel das Missões
RS,Rincão dos Paivas,Santo Augusto
RS,Rincão dos Pintos,São Luiz Gonzaga
RS,Rincão dos Roratos,Santo Ângelo
RS,Rincão dos Toledos,Campos Borges
RS,Rio Azul,Aratiba
RS,Rio Bonito,Coqueiros do Sul
RS,Rio Negro,Aceguá
RS,Rio Pardinho,Santa Cruz do Sul
RS,Rio Telha,Ibiaçá
RS,Rio Tigre,Sananduva
RS,Rio Toldo,Getúlio Vargas
RS,Rio da Ilha,Taquara
RS,Rio de Dentro,Mampituba
RS,Rio do Terra,Três Cachoeiras
RS,Rolantinho,Rolante
RS,Rosário,Augusto Pestana
RS,Roça da Estância,Mampituba
RS,Sagrisa,Pontão
RS,Saicã,Cacequi
RS,Saltinho,Itatiba do Sul
RS,Saltinho,Rodeio Bonito
RS,Salto,Bozano
RS,Samburá,São Borja
RS,Sampaio,Mato Leitão
RS,San Martin,Capela de Santana
RS,Sanchuri,Uruguaiana
RS,Sanga Funda,Capela de Santana
RS,Sanga Funda,Terra de Areia
RS,Sant'Auta,Camaquã
RS,Santa Bárbara,Caçapava do Sul
RS,Santa Bárbara,Encruzilhada do Sul
RS,Santa Bárbara,São Valentim do Sul
RS,Santa Catarina,Salvador das Missões
RS,Santa Clara do Ingaí,Quinze de Novembro
RS,Santa Cristina,Parobé
RS,Santa Cruz,Planalto
RS,Santa Cruz da Concórdia,Taquara
RS,Santa Emília,Venâncio Aires
RS,Santa Flora,Santa Maria
RS,Santa Gema,São Domingos do Sul
RS,Santa Inês,São Luiz Gonzaga
RS,Santa Izabel do Sul,Arroio Grande
RS,Santa Luiza,Carlos Barbosa
RS,Santa Luzia,Lagoa Vermelha
RS,Santa Luzia,Osório
RS,Santa Lúcia,Alto Alegre
RS,Santa Lúcia do Piaí,Caxias do Sul
RS,Santa Rita,Muitos Capões
RS,Santa Rita do Sul,Arambaré
RS,Santa Rosa,Capivari do Sul
RS,Santa Rosa,Palmeira das Missões
RS,Santa Silvana,Pelotas
RS,Santa Teresinha,Palmeira das Missões
RS,Santa Tereza,Catuípe
RS,Santa Terezinha,Santo Antônio do Palma
RS,Santa Terezinha,Soledade
RS,Santana,Antônio Prado
RS,Santana,Chapada
RS,Santana,Erval Grande
RS,Santana,Ijuí
RS,Santo Amaro do Sul,General Câmara
RS,Santo Antonio,Monte Alegre dos Campos
RS,Santo Antão,Santa Maria
RS,Santo Antônio,Cerro Largo
RS,Santo Antônio,Guaporé
RS,Santo Antônio,Ijuí
RS,Santo Antônio,Mato Leitão
RS,Santo Antônio,Santo Augusto
RS,Santo Antônio,Três Passos
RS,Santo Antônio de Castro,Carlos Barbosa
RS,Santo Antônio do Bom Retiro,Ibirubá
RS,Santo Antônio do Capinzal,Passo Fundo
RS,Santo Antônio dos Pinheirinhos,Água Santa
RS,Santo Inácio,Bom Jesus
RS,Santo Isidro,São Nicolau
RS,Santo Izidro,Jaguari
RS,Santos Reis,Montenegro
RS,Saraiva,Santa Cruz do Sul
RS,Sarandi,São Borja
RS,Saúde,Monte Alegre dos Campos
RS,Seca,Caxias do Sul
RS,Sede Aurora,Quinze de Novembro
RS,Sede Independência,Passo Fundo
RS,Segundo Distrito,Canguçu
RS,Segundo Distrito,Piratini
RS,Seival,Candiota
RS,Serra do Pontão,Coqueiros do Sul
RS,Serrinha,Santa Margarida do Sul
RS,Serrinha Velha,Segredo
RS,Serrinha do Rosário,Rolador
RS,Sertãozinho,Alpestre
RS,Sete Lagoas,Itatiba do Sul
RS,Sete de Setembro,Erval Grande
RS,Sete de Setembro,Santa Rosa
RS,Silva Jardim,Serafina Corrêa
RS,Silveira,São José dos Ausentes
RS,Sossego,Santo Ângelo
RS,Souto Neto,Ponte Preta
RS,Souza Ramos,Getúlio Vargas
RS,Suspiro,São Gabriel
RS,São Bento,Carazinho
RS,São Bento,Palmeira das Missões
RS,São Bom Jesus,Erval Seco
RS,São Caetano,Água Santa
RS,São Carlos,Rosário do Sul
RS,São Diogo,Pedras Altas
RS,São Diogo,Sant'Ana do Livramento
RS,São Francisco,Cerro Largo
RS,São Francisco,Monte Alegre dos Campos
RS,São Gonçalo,São José dos Ausentes
RS,São José,Alto Alegre
RS,São José,Monte Alegre dos Campos
RS,São José,Planalto
RS,São José,Santo Antônio das Missões
RS,São José,Santo Antônio do Palma
RS,São José,São Miguel das Missões
RS,São José da Glória,Victor Graeff
RS,São José da Reserva,Santa Cruz do Sul
RS,São José de Costa Real,Garibaldi
RS,São José do Centro,Não-Me-Toque
RS,São José dos Campos Borges,Campos Borges
RS,São João,Boa Vista das Missões
RS,São João,Redentora
RS,São João Batista,Vitória das Missões
RS,São João Bosco,Ciríaco
RS,São João das Missões,São Miguel das Missões
RS,São João do Porto,Frederico Westphalen
RS,São João dos Mellos,Júlio de Castilhos
RS,São Judas,Monte Alegre dos Campos
RS,São Lourenço das Missões,São Luiz Gonzaga
RS,São Luiz,Estrela Velha
RS,São Luiz,Ibiraiaras
RS,São Luiz,Planalto
RS,São Luiz,União da Serra
RS,São Luís Rei,Cacique Doble
RS,São Marcos,Uruguaiana
RS,São Marcos Baixo,Constantina
RS,São Martinho,Santa Cruz do Sul
RS,São Miguel,Chapada
RS,São Miguel,Marau
RS,São Miguel,São José do Ouro
RS,São Paulo das Tunas,Giruá
RS,São Pedro,Bento Gonçalves
RS,São Pedro,Tapera
RS,São Pedro,Tenente Portela
RS,São Pedro do Iraxim,São José do Ouro
RS,São Pedro do Maratá,Maratá
RS,São Roque,Passo Fundo
RS,São Sebastião,Esmeralda
RS,São Sebastião,Ibiraiaras
RS,São Simão,Mostardas
RS,São Valentim,Independência
RS,São Valentim,Santa Maria
RS,São Valentin da Gruta,Ametista do Sul
RS,Sírio,Santo Cristo
RS,Sítio Alto,Arroio do Tigre
RS,Sítio Cassemiro,Redentora
RS,Sítio Gabriel,Miraguaí
RS,Tabajara,Salto do Jacuí
RS,Taboãozinho,Arroio do Tigre
RS,Taim,Rio Grande
RS,Taim,Santa Vitória do Palmar
RS,Tainhas,São Francisco de Paula
RS,Tamanduá,Marques de Souza
RS,Tamanduá,Segredo
RS,Tanque,São José do Ouro
RS,Tapera,Tavares
RS,Taquaral,Arroio do Tigre
RS,Taquaral,São Lourenço do Sul
RS,Taquarichim,Jaguari
RS,Terceiro Distrito,Canguçu
RS,Terceiro Distrito,Piratini
RS,Tesouras,Chapada
RS,Tiaraju,São Gabriel
RS,Timbaúva,Bossoroca
RS,Toroquá,São Francisco de Assis
RS,Torquato Severo,Dom Pedrito
RS,Torrinhas,Pinheiro Machado
RS,Touro Passo,Rosário do Sul
RS,Trentin,Jaboticaba
RS,Treze de Maio,Alto Alegre
RS,Triunfo,Pelotas
RS,Tronqueiras,Miraguaí
RS,Três Barras,Aratiba
RS,Três Mártires,Júlio de Castilhos
RS,Três Pinheiros,Fontoura Xavier
RS,Três Vendas,Cachoeira do Sul
RS,Tuiuty,Bento Gonçalves
RS,Tupanci,São Sepé
RS,Tupantuba,Santiago
RS,Tupinambá,Lagoa Vermelha
RS,Tupuraí,Itaqui
RS,Turvinho,Coronel Bicaco
RS,Túnel Verde,Balneário Pinhal
RS,Umbu,Cacequi
RS,União,Santo Ângelo
RS,Upamaroti,Sant'Ana do Livramento
RS,Vacacaí,São Gabriel
RS,Valdástico,Encantado
RS,Vale Vêneto,São João do Polêsine
RS,Vale do Arroio Grande,Arroio do Meio
RS,Vale do Rio Caí,Nova Petrópolis
RS,Vale do Sampaio,Venâncio Aires
RS,Vale dos Vinhedos,Bento Gonçalves
RS,Varame,Campos Borges
RS,Veado Pardo,Marau
RS,Vendinha,Montenegro
RS,Vertentes,Uruguaiana
RS,Viamópolis,Viamão
RS,Vila Block,São Sepé
RS,Vila Bom Princípio Baixo,Santo Cristo
RS,Vila Campos,Tapejara
RS,Vila Cristina,Caxias do Sul
RS,Vila Cruz,Nova Palma
RS,Vila Fernando Ferrari,Três Cachoeiras
RS,Vila Freire,Cerrito
RS,Vila Ituim,Muitos Capões
RS,Vila Laranjeira,Santo Cristo
RS,Vila Nova,Glorinha
RS,Vila Oito de Agosto,Senador Salgado Filho
RS,Vila Paz,Tapera
RS,Vila Progresso,Arroio do Tigre
RS,Vila Rica,Chapada
RS,Vila Salete,Iraí
RS,Vila Segredo,Ipê
RS,Vila Souza,São José do Ouro
RS,Vila São Paulo,Ipê
RS,Vila Turvo,Campo Novo
RS,Vila União,Candelária
RS,Vista Alegre,Colorado
RS,Vista Gaúcha,Erval Seco
RS,Vista Nova,Crissiumal
RS,Vitória,Ibiaçá
RS,Volta Alegre,Espumoso
RS,Volta Fechada,Aratiba
RS,Volta Grande,Alpestre
RS,Volta Vitória,Campos Borges
RS,Votouro,Faxinalzinho
RS,Várzea,Pantano Grande
RS,Várzea,São José dos Ausentes
RS,Várzea dos Antunes,Muitos Capões
RS,Xadrez,Coqueiros do Sul
RS,Xarqueada,Putinga
RS,Xaxim,Progresso
RS,Xiniquá,São Pedro do Sul
RS,Z/3,Pelotas
RS,Águas Claras,Viamão
RS,Árvore Só,Santa Vitória do Palmar
SC,Aguti,Nova Trento
SC,Aiurê,Grão-Pará
SC,Alto Alegre,Capinzal
SC,Alto da Serra,Chapecó
SC,Anita Garibaldi,Xaxim
SC,Anta Gorda,Videira
SC,Arnópolis,Alfredo Wagner
SC,Aterrado Torto,Pouso Redondo
SC,Azambuja,Pedras Grandes
SC,Balneário Morro dos Conventos,Araranguá
SC,Balneário Rosa do Mar,Passo de Torres
SC,Barra Clara,Angelina
SC,Barra Fria,Erval Velho
SC,Barra Grande,Faxinal dos Guedes
SC,Barra São João,Benedito Novo
SC,Barra da Lagoa,Florianópolis
SC,Barra da Prata,Vitor Meireles
SC,Barracão,Orleans
SC,Barreiros,São José
SC,Barro Branco,Lauro Müller
SC,Bateias de Baixo,Campo Alegre
SC,Baía Alta,Ponte Serrada
SC,Bela Vista,Campos Novos
SC,Bela Vista do Sul,Mafra
SC,Boa Esperança,Sombrio
SC,Boiteuxburgo,Major Gercino
SC,Brusque do Sul,Orleans
SC,Cachoeira de Fátima,Praia Grande
SC,Cachoeira do Bom Jesus,Florianópolis
SC,Cambuinzal,Xanxerê
SC,Campeche,Florianópolis
SC,Campo da Água Verde,Canoinhas
SC,Canasvieiras,Florianópolis
SC,Canoas,Bom Retiro
SC,Caraíba,Seara
SC,Catuíra,Alfredo Wagner
SC,Cedro Alto,Rio dos Cedros
SC,Centro Histórico de São José,São José
SC,Cerro Azul,Palma Sola
SC,Claraíba,Nova Trento
SC,Coqueiros,Florianópolis
SC,Craveiro,Santa Terezinha
SC,Dal'Pai,Campos Novos
SC,Dalbérgia,Ibirama
SC,Diadema,Xaxim
SC,Diamantina,Palmitos
SC,Encruzilhada,Campos Novos
SC,Engenho Velho,Concórdia
SC,Enseada de Brito,Palhoça
SC,Espinilho,Campos Novos
SC,Estação Cocal,Morro da Fumaça
SC,Estreito,Florianópolis
SC,Fazenda Zandavalli,Guatambú
SC,Felipe Schmidt,Canoinhas
SC,Fernando Machado,Cordilheira Alta
SC,Figueira,Chapecó
SC,Fragosos,Campo Alegre
SC,Frederico Wastner,São Lourenço do Oeste
SC,Garcia,Angelina
SC,Grande Garcia,Blumenau
SC,Grápia,Paraíso
SC,Guaporanga,Biguaçu
SC,Guarani,Campos Novos
SC,Guatá,Lauro Müller
SC,Gôio-En,Chapecó
SC,Herciliópolis,Água Doce
SC,Hercílio Luz,Araranguá
SC,Ibicuí,Campos Novos
SC,Idamar,Dionísio Cerqueira
SC,Ingleses,Florianópolis
SC,Invernada,Grão-Pará
SC,Ipoméia,Rio das Antas
SC,Irakitan,Tangará
SC,Iraputã,Itaiópolis
SC,Itaió,Itaiópolis
SC,Itajubá,Descanso
SC,Itapocu,Araquari
SC,Itoupava,Blumenau
SC,Jorge Lacerda,Dionísio Cerqueira
SC,Juvêncio,Saudades
SC,Lagoa da Conceição,Florianópolis
SC,Lagoa da Estiva,Anita Garibaldi
SC,Leão,Campos Novos
SC,Linha das Palmeiras,Xavantina
SC,Lourdes,Videira
SC,Machado,Pinhalzinho
SC,Marari,Tangará
SC,Maratá,São Domingos
SC,Marcílio Dias,Canoinhas
SC,Marechal Bormann,Chapecó
SC,Mariflor,São José do Cedro
SC,Marombas,Brunópolis
SC,Marombas Bossardi,Curitibanos
SC,Mirador,Presidente Getúlio
SC,Mirim,Imbituba
SC,Moema,Itaiópolis
SC,Monte Alegre,Camboriú
SC,Morro Chato,Turvo
SC,Morro Grande,Sangão
SC,Nossa Senhora do Caravagio,Nova Veneza
SC,Nova Cultura,Papanduva
SC,Nova Estrela,Arabutã
SC,Nova Guarita,Sombrio
SC,Nova Petrópolis,Joaçaba
SC,Nova Teutônia,Seara
SC,Núcleo Tritícola,Frei Rogério
SC,Oldemburg,Palmitos
SC,Ouro Verde,Guaraciaba
SC,Padre Reus,São José do Cedro
SC,Passo Manso,Taió
SC,Paula Pereira,Canoinhas
SC,Pericó,São Joaquim
SC,Pindotiba,Orleans
SC,Pinheiral,Major Gercino
SC,Pinheiros,Canoinhas
SC,Pirabeiraba,Joinville
SC,Planalto,Concórdia
SC,Poço Preto,Irineópolis
SC,Presidente Juscelino,São Lourenço do Oeste
SC,Presidente Kennedy,Concórdia
SC,Pântano do Sul,Florianópolis
SC,Ratones,Florianópolis
SC,Rene Damo,Palma Sola
SC,Residência Fuck,Monte Castelo
SC,Ribeirão Pequeno,Laguna
SC,Ribeirão da Ilha,Florianópolis
SC,Rio Antinha,Petrolândia
SC,Rio Bonito,Ituporanga
SC,Rio Maina,Criciúma
SC,Rio Pinheiros,Orleans
SC,Rio Preto do Sul,Mafra
SC,Rio Vermelho,Florianópolis
SC,Rio d'Una,Imaruí
SC,Rio da Anta,Santa Terezinha
SC,Rio das Furnas,Orleans
SC,Saco Grande,Florianópolis
SC,Saco dos Limões,Florianópolis
SC,Salto dos Marianos,São José do Cerrito
SC,Sanga da Toca,Araranguá
SC,Santa Cruz do Pery,Curitibanos
SC,Santa Cruz do Timbó,Porto União
SC,Santa Helena,Joaçaba
SC,Santa Izabel,São Joaquim
SC,Santa Lúcia,Ouro
SC,Santa Lúcia,Palmitos
SC,Santa Maria,Benedito Novo
SC,Santa Teresinha,Urubici
SC,Santa Teresinha do Salto,Lages
